"num_item_id","definition","type","category","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36"
486,"skli","word","action_words",0.04,0.06,0.07,0.16,0.21,0.28,0.34,0.45,0.5,0.57,0.65,0.69,0.72,0.74,0.78,0.84,0.84,0.87,0.86,0.9,0.89
487,"skrive","word","action_words",0,0,0.01,0.04,0.07,0.07,0.15,0.17,0.25,0.34,0.45,0.5,0.58,0.59,0.66,0.7,0.75,0.79,0.79,0.85,0.86
488,"skynde seg","word","action_words",0,0,0.01,0.02,0.02,0.05,0.08,0.1,0.18,0.27,0.35,0.39,0.47,0.52,0.61,0.62,0.68,0.68,0.73,0.77,0.84
489,"slikke","word","action_words",0,0,0.01,0.02,0.05,0.05,0.11,0.16,0.24,0.28,0.4,0.46,0.5,0.53,0.63,0.66,0.7,0.71,0.78,0.81,0.82
490,"slutte","word","action_words",0.01,0.02,0.01,0.05,0.09,0.13,0.2,0.24,0.36,0.47,0.58,0.6,0.67,0.67,0.77,0.77,0.84,0.87,0.89,0.91,0.91
491,"slå","word","action_words",0.02,0.04,0.04,0.1,0.18,0.22,0.31,0.39,0.5,0.59,0.71,0.75,0.81,0.82,0.87,0.9,0.92,0.93,0.94,0.95,0.93
492,"smake","word","action_words",0.05,0.09,0.07,0.15,0.25,0.29,0.39,0.48,0.55,0.63,0.74,0.78,0.8,0.84,0.87,0.86,0.93,0.92,0.91,0.93,0.94
493,"smile","word","action_words",0.01,0.02,0.03,0.07,0.1,0.15,0.2,0.28,0.35,0.45,0.54,0.57,0.69,0.69,0.78,0.77,0.85,0.86,0.88,0.89,0.89
494,"snakke","word","action_words",0.01,0.01,0.03,0.05,0.1,0.16,0.23,0.32,0.39,0.51,0.62,0.65,0.74,0.77,0.82,0.85,0.89,0.9,0.91,0.94,0.94
495,"sove","word","action_words",0.08,0.16,0.23,0.3,0.43,0.5,0.62,0.71,0.78,0.82,0.86,0.89,0.92,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.95
496,"sparke","word","action_words",0.01,0.02,0.02,0.09,0.1,0.15,0.22,0.33,0.41,0.51,0.59,0.64,0.72,0.77,0.8,0.82,0.87,0.89,0.9,0.89,0.93
497,"spille","word","action_words",0.02,0.02,0.04,0.07,0.12,0.15,0.21,0.31,0.37,0.48,0.6,0.6,0.7,0.73,0.78,0.82,0.84,0.87,0.89,0.91,0.93
498,"spise","word","action_words",0.09,0.17,0.22,0.27,0.44,0.47,0.62,0.7,0.73,0.8,0.85,0.85,0.9,0.9,0.93,0.93,0.95,0.97,0.95,0.97,0.97
499,"stikke","word","action_words",0,0,0.01,0.01,0.03,0.03,0.05,0.11,0.15,0.23,0.3,0.33,0.42,0.45,0.52,0.55,0.63,0.66,0.72,0.78,0.79
500,"stoppe","word","action_words",0.01,0.01,0.03,0.04,0.09,0.12,0.17,0.24,0.36,0.43,0.54,0.57,0.67,0.71,0.78,0.79,0.83,0.88,0.9,0.91,0.91
501,"stå","word","action_words",0.03,0.06,0.07,0.12,0.2,0.26,0.36,0.43,0.5,0.57,0.67,0.69,0.77,0.81,0.82,0.86,0.89,0.91,0.91,0.93,0.93
502,"synge","word","action_words",0.02,0.06,0.09,0.16,0.31,0.34,0.47,0.54,0.61,0.68,0.76,0.79,0.84,0.85,0.91,0.89,0.93,0.94,0.95,0.95,0.95
503,"svømme","word","action_words",0,0.01,0.02,0.04,0.08,0.12,0.17,0.23,0.27,0.37,0.45,0.51,0.61,0.62,0.7,0.73,0.78,0.81,0.82,0.84,0.86
504,"søle","word","action_words",0,0.02,0.05,0.09,0.17,0.2,0.32,0.39,0.43,0.53,0.63,0.64,0.74,0.76,0.79,0.83,0.87,0.87,0.89,0.9,0.9
505,"ta","word","action_words",0.02,0.07,0.06,0.1,0.18,0.23,0.31,0.4,0.49,0.56,0.69,0.72,0.79,0.81,0.85,0.86,0.89,0.92,0.93,0.93,0.93
506,"tegne","word","action_words",0.06,0.1,0.2,0.31,0.36,0.42,0.59,0.66,0.7,0.77,0.79,0.83,0.88,0.91,0.9,0.93,0.95,0.96,0.94,0.96,0.96
507,"tenke","word","action_words",0.01,0,0.01,0.02,0.03,0.02,0.05,0.06,0.1,0.17,0.22,0.3,0.37,0.4,0.51,0.52,0.63,0.63,0.68,0.74,0.78
508,"treffe","word","action_words",0,0,0,0.01,0.02,0.01,0.05,0.06,0.1,0.15,0.22,0.25,0.34,0.36,0.45,0.47,0.54,0.59,0.62,0.66,0.71
509,"dra","word","action_words",0,0.02,0.02,0.04,0.05,0.08,0.16,0.21,0.3,0.36,0.51,0.56,0.64,0.68,0.72,0.73,0.79,0.84,0.87,0.87,0.86
510,"tørke","word","action_words",0.02,0.07,0.06,0.12,0.23,0.22,0.37,0.47,0.54,0.59,0.69,0.72,0.79,0.79,0.85,0.84,0.89,0.91,0.91,0.94,0.93
511,"vaske","word","action_words",0.04,0.09,0.14,0.25,0.34,0.42,0.53,0.62,0.65,0.74,0.81,0.84,0.88,0.88,0.91,0.93,0.94,0.94,0.95,0.96,0.96
512,"vente","word","action_words",0.01,0.02,0.02,0.06,0.08,0.12,0.24,0.31,0.37,0.47,0.59,0.61,0.73,0.76,0.8,0.8,0.86,0.88,0.9,0.91,0.93
513,"slå seg","word","action_words",0.01,0.02,0.02,0.08,0.1,0.15,0.23,0.31,0.4,0.49,0.62,0.66,0.75,0.79,0.81,0.86,0.89,0.9,0.9,0.94,0.93
514,"vise","word","action_words",0,0.02,0.01,0.04,0.07,0.09,0.17,0.24,0.28,0.39,0.49,0.55,0.62,0.65,0.72,0.75,0.81,0.84,0.85,0.88,0.88
515,"velte","word","action_words",0,0,0.01,0.03,0.03,0.05,0.09,0.11,0.15,0.23,0.31,0.35,0.42,0.43,0.55,0.56,0.63,0.68,0.64,0.71,0.76
516,"være glad i","word","action_words",0.01,0.02,0.02,0.06,0.05,0.08,0.13,0.15,0.22,0.29,0.38,0.46,0.51,0.56,0.62,0.64,0.74,0.73,0.78,0.81,0.86
517,"våkne","word","action_words",0,0.02,0.01,0.03,0.08,0.12,0.2,0.28,0.37,0.46,0.57,0.64,0.69,0.75,0.78,0.8,0.84,0.89,0.89,0.92,0.9
518,"ødelegge","word","action_words",0.01,0.03,0.03,0.04,0.08,0.15,0.23,0.33,0.41,0.5,0.6,0.67,0.7,0.75,0.81,0.83,0.86,0.91,0.89,0.92,0.91
519,"ønske","word","action_words",0,0,0,0.01,0.01,0.01,0.03,0.04,0.09,0.13,0.22,0.26,0.32,0.37,0.49,0.53,0.62,0.63,0.7,0.76,0.81
520,"åpne","word","action_words",0.05,0.12,0.16,0.22,0.32,0.36,0.49,0.58,0.64,0.69,0.76,0.78,0.85,0.87,0.89,0.9,0.92,0.93,0.93,0.94,0.96
521,"bedre","word","descriptive_words",0,0,0,0.01,0.04,0.05,0.08,0.11,0.16,0.26,0.32,0.37,0.45,0.52,0.59,0.6,0.69,0.7,0.73,0.76,0.79
522,"blå","word","descriptive_words",0.04,0.04,0.06,0.11,0.19,0.23,0.32,0.39,0.5,0.59,0.68,0.74,0.8,0.8,0.85,0.88,0.91,0.92,0.95,0.95,0.92
523,"bløt","word","descriptive_words",0,0.02,0.01,0.02,0.07,0.07,0.09,0.12,0.19,0.23,0.3,0.32,0.37,0.4,0.47,0.49,0.55,0.57,0.62,0.62,0.57
524,"borte","word","descriptive_words",0.22,0.24,0.36,0.44,0.57,0.59,0.66,0.72,0.78,0.82,0.83,0.87,0.89,0.9,0.91,0.93,0.93,0.95,0.95,0.97,0.95
525,"bra","word","descriptive_words",0.01,0.05,0.05,0.11,0.14,0.19,0.27,0.36,0.41,0.48,0.61,0.63,0.71,0.74,0.79,0.81,0.85,0.88,0.89,0.91,0.91
526,"bråkete","word","descriptive_words",0,0.01,0.01,0.04,0.07,0.08,0.13,0.17,0.26,0.33,0.4,0.49,0.54,0.57,0.66,0.7,0.75,0.8,0.8,0.85,0.83
527,"brun","word","descriptive_words",0.01,0.01,0.01,0.03,0.04,0.06,0.11,0.14,0.22,0.3,0.38,0.45,0.5,0.52,0.59,0.61,0.71,0.72,0.77,0.81,0.8
528,"dårlig","word","descriptive_words",0,0,0,0.02,0.01,0.02,0.07,0.1,0.14,0.19,0.27,0.3,0.42,0.4,0.52,0.52,0.61,0.67,0.68,0.72,0.79
529,"ekkelt","word","descriptive_words",0.02,0.03,0.05,0.06,0.13,0.13,0.2,0.25,0.32,0.4,0.46,0.47,0.53,0.54,0.62,0.65,0.71,0.71,0.72,0.83,0.73
530,"fin","word","descriptive_words",0.04,0.08,0.11,0.19,0.29,0.34,0.45,0.5,0.64,0.67,0.72,0.78,0.82,0.83,0.89,0.86,0.95,0.92,0.94,0.96,0.94
531,"forsiktig","word","descriptive_words",0.02,0.04,0.04,0.08,0.13,0.16,0.25,0.29,0.39,0.47,0.52,0.58,0.66,0.67,0.74,0.77,0.81,0.83,0.88,0.9,0.9
532,"først","word","descriptive_words",0,0.01,0.02,0.03,0.08,0.11,0.15,0.25,0.32,0.42,0.54,0.59,0.69,0.71,0.78,0.8,0.83,0.88,0.89,0.93,0.89
533,"fort","word","descriptive_words",0.01,0.02,0.05,0.08,0.18,0.2,0.29,0.37,0.44,0.53,0.64,0.64,0.72,0.78,0.8,0.82,0.87,0.91,0.9,0.93,0.93
534,"frekk","word","descriptive_words",0,0,0,0,0.01,0.01,0.01,0.01,0.02,0.04,0.06,0.07,0.07,0.1,0.13,0.12,0.17,0.19,0.24,0.28,0.29
535,"full","word","descriptive_words",0.01,0,0.01,0.02,0.05,0.05,0.12,0.18,0.22,0.31,0.42,0.44,0.53,0.54,0.59,0.62,0.69,0.71,0.72,0.77,0.73
536,"gammel","word","descriptive_words",0,0.01,0.01,0.04,0.06,0.06,0.11,0.17,0.22,0.33,0.43,0.47,0.57,0.57,0.64,0.69,0.78,0.79,0.81,0.86,0.84
537,"glad","word","descriptive_words",0.01,0.02,0.03,0.08,0.09,0.13,0.2,0.25,0.35,0.43,0.53,0.59,0.65,0.68,0.76,0.78,0.86,0.83,0.89,0.91,0.9
538,"god","word","descriptive_words",0.07,0.07,0.09,0.12,0.17,0.22,0.28,0.34,0.45,0.5,0.57,0.61,0.67,0.71,0.75,0.79,0.82,0.83,0.89,0.88,0.89
539,"grønn","word","descriptive_words",0.01,0.02,0.02,0.08,0.12,0.16,0.23,0.32,0.41,0.5,0.58,0.69,0.72,0.73,0.79,0.82,0.87,0.89,0.91,0.93,0.89
540,"gul","word","descriptive_words",0.03,0.04,0.04,0.1,0.14,0.2,0.27,0.33,0.46,0.53,0.6,0.69,0.73,0.74,0.79,0.85,0.88,0.9,0.92,0.93,0.9
541,"hard","word","descriptive_words",0,0,0.01,0.04,0.05,0.06,0.12,0.17,0.23,0.32,0.43,0.43,0.53,0.55,0.66,0.67,0.74,0.75,0.81,0.83,0.85
542,"høy","word","descriptive_words",0,0,0.01,0.02,0.04,0.05,0.09,0.14,0.18,0.25,0.35,0.38,0.46,0.49,0.56,0.59,0.71,0.7,0.76,0.79,0.8
543,"hvit","word","descriptive_words",0,0.01,0.01,0.03,0.03,0.06,0.12,0.19,0.25,0.33,0.43,0.51,0.58,0.6,0.64,0.7,0.75,0.78,0.81,0.84,0.88
544,"kald","word","descriptive_words",0.03,0.11,0.13,0.18,0.3,0.38,0.45,0.58,0.64,0.7,0.75,0.83,0.84,0.87,0.87,0.91,0.91,0.94,0.95,0.95,0.93
545,"klissete","word","descriptive_words",0,0.01,0.04,0.06,0.08,0.07,0.13,0.18,0.23,0.32,0.39,0.45,0.51,0.54,0.59,0.66,0.7,0.7,0.78,0.78,0.77
546,"lang","word","descriptive_words",0,0.01,0,0.03,0.03,0.05,0.1,0.14,0.18,0.28,0.37,0.44,0.53,0.54,0.62,0.66,0.69,0.79,0.82,0.86,0.88
547,"lei seg","word","descriptive_words",0,0.03,0.03,0.09,0.15,0.18,0.26,0.35,0.45,0.53,0.64,0.71,0.76,0.78,0.83,0.85,0.9,0.91,0.93,0.94,0.93
548,"liten","word","descriptive_words",0.01,0.02,0.05,0.1,0.13,0.2,0.29,0.41,0.46,0.55,0.68,0.72,0.79,0.8,0.85,0.89,0.9,0.93,0.94,0.96,0.92
549,"mørkt","word","descriptive_words",0.01,0.06,0.07,0.09,0.16,0.24,0.3,0.38,0.46,0.54,0.6,0.67,0.72,0.74,0.79,0.84,0.86,0.89,0.88,0.93,0.88
550,"ny","word","descriptive_words",0.01,0.03,0.02,0.09,0.1,0.15,0.23,0.3,0.4,0.47,0.57,0.64,0.71,0.72,0.78,0.81,0.84,0.89,0.92,0.93,0.91
551,"ødelagt","word","descriptive_words",0.01,0.04,0.06,0.1,0.19,0.27,0.37,0.45,0.56,0.66,0.73,0.8,0.83,0.84,0.88,0.91,0.92,0.94,0.93,0.95,0.94
552,"oransje","word","descriptive_words",0.01,0,0.01,0.04,0.03,0.06,0.11,0.13,0.21,0.28,0.36,0.44,0.48,0.51,0.55,0.62,0.7,0.7,0.73,0.82,0.78
553,"pen","word","descriptive_words",0.01,0.01,0.03,0.03,0.04,0.06,0.09,0.11,0.15,0.21,0.28,0.33,0.37,0.43,0.49,0.46,0.6,0.55,0.61,0.66,0.69
554,"rar","word","descriptive_words",0,0,0.01,0.03,0.02,0.05,0.08,0.13,0.15,0.24,0.29,0.36,0.41,0.46,0.55,0.53,0.65,0.62,0.71,0.77,0.76
555,"redd","word","descriptive_words",0.01,0.01,0.01,0.04,0.05,0.08,0.14,0.23,0.32,0.4,0.49,0.55,0.64,0.68,0.75,0.79,0.84,0.84,0.87,0.9,0.9
556,"ren","word","descriptive_words",0,0.01,0.01,0.03,0.07,0.08,0.13,0.22,0.29,0.35,0.46,0.56,0.59,0.63,0.71,0.75,0.77,0.8,0.83,0.88,0.85
557,"rød","word","descriptive_words",0.03,0.03,0.04,0.09,0.12,0.17,0.27,0.33,0.43,0.51,0.61,0.7,0.74,0.75,0.79,0.83,0.86,0.89,0.93,0.94,0.91
558,"sen","word","descriptive_words",0,0,0.01,0.01,0.01,0.01,0.03,0.04,0.06,0.11,0.18,0.2,0.24,0.29,0.36,0.36,0.51,0.49,0.54,0.6,0.63
559,"sint","word","descriptive_words",0.01,0.02,0.02,0.08,0.11,0.16,0.22,0.31,0.4,0.49,0.58,0.65,0.71,0.73,0.79,0.83,0.88,0.89,0.9,0.95,0.93
560,"sist","word","descriptive_words",0,0,0.01,0.01,0.02,0.02,0.04,0.06,0.08,0.16,0.25,0.25,0.33,0.36,0.48,0.46,0.57,0.62,0.65,0.74,0.72
561,"sitter fast","word","descriptive_words",0.02,0.04,0.05,0.14,0.2,0.21,0.36,0.42,0.52,0.62,0.65,0.75,0.75,0.78,0.83,0.86,0.87,0.9,0.89,0.91,0.91
562,"skitten","word","descriptive_words",0,0.05,0.06,0.08,0.14,0.18,0.32,0.39,0.45,0.56,0.65,0.7,0.75,0.75,0.79,0.82,0.87,0.88,0.85,0.9,0.9
563,"skjønn","word","descriptive_words",0,0,0,0.01,0.01,0.01,0.02,0.02,0.04,0.07,0.08,0.11,0.12,0.12,0.16,0.17,0.23,0.25,0.29,0.34,0.33
564,"slem","word","descriptive_words",0,0.01,0.01,0.02,0.04,0.04,0.08,0.12,0.21,0.28,0.35,0.41,0.53,0.54,0.64,0.65,0.72,0.73,0.8,0.83,0.84
565,"snill","word","descriptive_words",0.01,0.04,0.05,0.11,0.16,0.2,0.26,0.36,0.45,0.55,0.64,0.65,0.74,0.77,0.83,0.85,0.9,0.9,0.92,0.95,0.92
566,"søt","word","descriptive_words",0.01,0.02,0.01,0.03,0.04,0.08,0.11,0.15,0.23,0.25,0.36,0.39,0.47,0.51,0.58,0.56,0.68,0.67,0.72,0.74,0.79
567,"søvnig","word","descriptive_words",0,0,0.01,0.01,0.02,0.02,0.05,0.04,0.05,0.1,0.11,0.15,0.18,0.19,0.23,0.24,0.26,0.3,0.36,0.37,0.36
568,"stakkars","word","descriptive_words",0.02,0.03,0.03,0.05,0.12,0.1,0.16,0.22,0.29,0.37,0.44,0.49,0.56,0.59,0.64,0.7,0.72,0.73,0.78,0.79,0.82
569,"stille","word","descriptive_words",0.01,0.02,0.01,0.04,0.08,0.1,0.16,0.22,0.27,0.39,0.48,0.55,0.62,0.65,0.7,0.75,0.83,0.83,0.85,0.87,0.89
570,"stor","word","descriptive_words",0.06,0.11,0.12,0.18,0.27,0.36,0.43,0.53,0.63,0.67,0.76,0.79,0.84,0.85,0.88,0.91,0.91,0.94,0.94,0.97,0.95
571,"sulten","word","descriptive_words",0.01,0.03,0.06,0.12,0.17,0.23,0.31,0.39,0.45,0.59,0.67,0.72,0.78,0.8,0.86,0.87,0.91,0.93,0.93,0.94,0.93
572,"sur","word","descriptive_words",0,0.01,0.02,0.01,0.03,0.03,0.07,0.09,0.12,0.2,0.27,0.32,0.38,0.41,0.51,0.52,0.59,0.63,0.71,0.73,0.78
573,"svart","word","descriptive_words",0,0.01,0.01,0.03,0.03,0.08,0.13,0.18,0.24,0.31,0.42,0.49,0.54,0.59,0.62,0.72,0.74,0.78,0.82,0.85,0.84
574,"syk","word","descriptive_words",0,0.01,0.03,0.03,0.07,0.12,0.2,0.29,0.35,0.45,0.57,0.61,0.69,0.75,0.78,0.82,0.86,0.88,0.89,0.93,0.93
575,"tom","word","descriptive_words",0.09,0.18,0.17,0.25,0.31,0.36,0.41,0.54,0.56,0.63,0.69,0.73,0.76,0.81,0.81,0.87,0.87,0.89,0.88,0.93,0.91
576,"tørr","word","descriptive_words",0,0,0.01,0.03,0.05,0.05,0.11,0.17,0.2,0.31,0.41,0.46,0.54,0.57,0.64,0.65,0.72,0.75,0.79,0.84,0.85
577,"tørst","word","descriptive_words",0.09,0.2,0.19,0.3,0.42,0.41,0.5,0.58,0.66,0.73,0.77,0.81,0.86,0.87,0.88,0.89,0.93,0.94,0.93,0.95,0.95
578,"trøtt","word","descriptive_words",0.03,0.04,0.07,0.14,0.17,0.24,0.34,0.4,0.49,0.59,0.68,0.71,0.78,0.81,0.84,0.86,0.91,0.91,0.92,0.94,0.94
579,"tung","word","descriptive_words",0,0.02,0.03,0.07,0.11,0.15,0.23,0.29,0.38,0.46,0.54,0.61,0.68,0.71,0.74,0.78,0.82,0.84,0.89,0.89,0.88
580,"våken","word","descriptive_words",0.01,0.02,0.01,0.05,0.1,0.15,0.24,0.32,0.41,0.52,0.59,0.66,0.74,0.79,0.82,0.83,0.85,0.88,0.92,0.93,0.92
581,"varm","word","descriptive_words",0.05,0.09,0.13,0.19,0.3,0.36,0.46,0.55,0.59,0.66,0.74,0.8,0.8,0.85,0.85,0.89,0.9,0.94,0.93,0.96,0.93
582,"våt","word","descriptive_words",0.01,0.08,0.12,0.16,0.27,0.34,0.44,0.56,0.6,0.7,0.76,0.81,0.83,0.86,0.87,0.89,0.93,0.94,0.93,0.96,0.91
583,"vondt","word","descriptive_words",0.02,0.09,0.12,0.19,0.28,0.33,0.45,0.5,0.55,0.67,0.73,0.78,0.82,0.84,0.87,0.87,0.94,0.91,0.94,0.94,0.92
584,"dag","word","time_words",0.01,0.01,0.04,0.08,0.09,0.11,0.18,0.23,0.34,0.4,0.54,0.56,0.67,0.68,0.75,0.77,0.85,0.85,0.87,0.9,0.93
585,"etter","word","time_words",0,0,0,0.02,0.03,0.03,0.06,0.09,0.15,0.2,0.27,0.3,0.41,0.41,0.5,0.53,0.59,0.64,0.67,0.74,0.72
586,"ettermiddag","word","time_words",0,0,0,0,0,0,0.01,0.02,0.03,0.05,0.08,0.1,0.12,0.13,0.18,0.2,0.25,0.25,0.27,0.26,0.3
587,"etterpå","word","time_words",0.01,0.03,0.03,0.04,0.11,0.17,0.25,0.34,0.42,0.54,0.61,0.69,0.78,0.76,0.82,0.84,0.89,0.9,0.89,0.92,0.94
588,"før","word","time_words",0,0,0.01,0.01,0.01,0.03,0.05,0.07,0.1,0.19,0.26,0.3,0.39,0.39,0.52,0.52,0.62,0.64,0.68,0.75,0.77
589,"formiddag","word","time_words",0,0,0,0,0,0,0.01,0.01,0.01,0.03,0.04,0.05,0.08,0.08,0.11,0.13,0.18,0.16,0.2,0.15,0.21
590,"i dag","word","time_words",0.01,0.01,0.01,0.02,0.02,0.04,0.1,0.14,0.18,0.32,0.41,0.47,0.57,0.57,0.69,0.72,0.78,0.82,0.83,0.88,0.92
591,"i går","word","time_words",0,0,0,0.01,0.01,0.02,0.03,0.05,0.09,0.13,0.2,0.26,0.35,0.36,0.48,0.51,0.6,0.64,0.7,0.76,0.76
592,"i kveld","word","time_words",0,0,0.01,0,0.02,0.02,0.03,0.05,0.07,0.12,0.2,0.21,0.27,0.3,0.4,0.43,0.51,0.53,0.6,0.6,0.66
593,"i morgen","word","time_words",0,0.01,0.01,0.02,0.04,0.06,0.08,0.14,0.22,0.32,0.4,0.47,0.54,0.55,0.66,0.71,0.77,0.77,0.81,0.82,0.86
594,"kveld","word","time_words",0,0,0.01,0.03,0.04,0.07,0.11,0.13,0.2,0.27,0.36,0.38,0.48,0.51,0.57,0.64,0.71,0.73,0.79,0.8,0.85
595,"morgen","word","time_words",0,0.01,0.02,0.03,0.03,0.06,0.11,0.15,0.2,0.27,0.37,0.39,0.48,0.49,0.58,0.66,0.71,0.74,0.76,0.82,0.81
596,"nå","word","time_words",0.02,0.05,0.04,0.07,0.16,0.19,0.24,0.3,0.41,0.51,0.56,0.62,0.68,0.71,0.77,0.78,0.86,0.87,0.9,0.91,0.91
597,"natt","word","time_words",0.06,0.09,0.12,0.16,0.26,0.27,0.38,0.42,0.51,0.58,0.66,0.7,0.76,0.79,0.81,0.85,0.9,0.9,0.92,0.93,0.95
598,"senere","word","time_words",0,0.01,0,0.01,0.02,0.03,0.07,0.09,0.15,0.22,0.31,0.34,0.42,0.44,0.55,0.53,0.64,0.67,0.72,0.73,0.74
599,"tid","word","time_words",0,0,0,0,0.01,0,0.03,0.03,0.04,0.06,0.09,0.13,0.15,0.19,0.23,0.25,0.34,0.35,0.4,0.45,0.49
600,"de","word","pronouns",0.01,0.01,0.03,0.03,0.04,0.05,0.05,0.08,0.13,0.18,0.26,0.29,0.35,0.4,0.47,0.49,0.55,0.59,0.61,0.67,0.69
601,"deg","word","pronouns",0.01,0.02,0.03,0.08,0.07,0.12,0.18,0.23,0.29,0.39,0.44,0.49,0.55,0.61,0.66,0.67,0.74,0.77,0.8,0.83,0.83
602,"deg selv","word","pronouns",0,0,0,0,0.01,0.01,0.01,0.02,0.03,0.07,0.08,0.12,0.15,0.18,0.21,0.24,0.29,0.32,0.35,0.41,0.4
603,"dem","word","pronouns",0,0,0.01,0.02,0.02,0.01,0.03,0.04,0.07,0.09,0.15,0.19,0.24,0.27,0.32,0.34,0.41,0.43,0.45,0.46,0.51
604,"den","word","pronouns",0.19,0.29,0.31,0.38,0.44,0.45,0.55,0.59,0.66,0.71,0.75,0.76,0.79,0.79,0.8,0.83,0.88,0.87,0.89,0.93,0.93
605,"denne","word","pronouns",0.09,0.12,0.1,0.19,0.25,0.28,0.35,0.39,0.47,0.56,0.6,0.62,0.66,0.71,0.69,0.73,0.79,0.83,0.83,0.86,0.8
