"num_item_id","definition","type","category","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36"
606,"dere","word","pronouns",0,0,0,0.01,0.01,0.01,0.02,0.05,0.07,0.15,0.21,0.28,0.33,0.37,0.46,0.5,0.6,0.67,0.7,0.7,0.78
607,"deres","word","pronouns",0,0,0,0,0,0,0.01,0.03,0.02,0.05,0.08,0.12,0.16,0.2,0.23,0.3,0.36,0.42,0.49,0.5,0.51
608,"det","word","pronouns",0.06,0.11,0.16,0.14,0.24,0.21,0.3,0.34,0.42,0.5,0.56,0.57,0.66,0.68,0.74,0.79,0.82,0.88,0.85,0.91,0.9
609,"dette","word","pronouns",0.02,0.02,0.01,0.03,0.05,0.08,0.09,0.14,0.17,0.26,0.32,0.35,0.4,0.43,0.5,0.55,0.6,0.67,0.69,0.74,0.72
610,"din","word","pronouns",0.04,0.05,0.07,0.16,0.19,0.24,0.34,0.37,0.49,0.59,0.66,0.69,0.76,0.79,0.8,0.86,0.89,0.9,0.92,0.92,0.93
611,"disse","word","pronouns",0.01,0.01,0.01,0.02,0.02,0.02,0.04,0.1,0.1,0.13,0.21,0.21,0.29,0.31,0.38,0.43,0.49,0.58,0.56,0.59,0.66
612,"du","word","pronouns",0.05,0.07,0.07,0.12,0.16,0.17,0.24,0.28,0.39,0.49,0.56,0.61,0.72,0.75,0.82,0.86,0.9,0.94,0.92,0.94,0.94
613,"ham","word","pronouns",0,0,0.01,0,0.01,0,0.01,0.01,0.02,0.03,0.04,0.08,0.05,0.09,0.09,0.1,0.15,0.14,0.16,0.18,0.19
614,"han","word","pronouns",0.02,0.02,0.03,0.04,0.07,0.09,0.12,0.17,0.29,0.39,0.46,0.53,0.64,0.65,0.72,0.75,0.84,0.88,0.87,0.91,0.92
615,"hans","word","pronouns",0,0.01,0.01,0.01,0.02,0.02,0.03,0.05,0.07,0.15,0.19,0.26,0.27,0.33,0.4,0.42,0.54,0.56,0.59,0.65,0.68
616,"henne","word","pronouns",0,0,0.02,0.01,0.02,0.01,0.03,0.03,0.06,0.12,0.13,0.2,0.23,0.24,0.32,0.32,0.39,0.42,0.46,0.54,0.54
617,"hennes","word","pronouns",0,0,0.01,0.01,0.02,0.01,0.02,0.04,0.06,0.12,0.15,0.2,0.24,0.26,0.36,0.37,0.43,0.48,0.52,0.6,0.59
618,"hun","word","pronouns",0,0,0.01,0.03,0.02,0.03,0.07,0.12,0.16,0.26,0.33,0.37,0.47,0.49,0.57,0.63,0.7,0.73,0.75,0.78,0.84
619,"hverandre","word","pronouns",0,0,0,0,0,0,0.01,0.02,0.02,0.06,0.08,0.12,0.14,0.18,0.22,0.23,0.35,0.35,0.41,0.47,0.51
620,"jeg","word","pronouns",0.03,0.07,0.09,0.16,0.23,0.28,0.37,0.46,0.58,0.66,0.72,0.76,0.84,0.83,0.86,0.91,0.91,0.95,0.94,0.95,0.95
621,"man","word","pronouns",0.01,0,0.01,0.01,0.01,0.02,0.03,0.02,0.04,0.06,0.06,0.09,0.1,0.12,0.16,0.16,0.2,0.23,0.26,0.29,0.32
622,"meg","word","pronouns",0.05,0.06,0.07,0.15,0.19,0.24,0.29,0.36,0.44,0.53,0.58,0.64,0.72,0.71,0.78,0.81,0.81,0.87,0.84,0.9,0.89
623,"meg selv","word","pronouns",0,0,0.01,0.01,0.01,0.03,0.05,0.07,0.07,0.12,0.18,0.18,0.26,0.27,0.32,0.32,0.38,0.43,0.47,0.51,0.54
624,"min","word","pronouns",0.23,0.3,0.41,0.57,0.62,0.69,0.76,0.79,0.84,0.88,0.91,0.91,0.94,0.91,0.94,0.96,0.95,0.97,0.96,0.97,0.96
625,"oss","word","pronouns",0.01,0.01,0.01,0.01,0.01,0.03,0.05,0.07,0.09,0.18,0.25,0.29,0.35,0.38,0.48,0.49,0.59,0.6,0.71,0.72,0.79
626,"seg","word","pronouns",0,0,0.01,0.02,0.03,0.05,0.1,0.12,0.2,0.22,0.28,0.34,0.39,0.4,0.46,0.46,0.52,0.59,0.58,0.64,0.63
627,"seg selv","word","pronouns",0,0,0,0,0.01,0.01,0.01,0.03,0.04,0.08,0.08,0.12,0.14,0.16,0.18,0.21,0.27,0.29,0.33,0.41,0.37
628,"sin","word","pronouns",0.03,0.05,0.06,0.14,0.2,0.27,0.37,0.46,0.52,0.59,0.64,0.66,0.71,0.73,0.75,0.76,0.79,0.81,0.83,0.85,0.85
629,"vår","word","pronouns",0,0,0.01,0.01,0.02,0.03,0.04,0.09,0.11,0.22,0.28,0.34,0.4,0.45,0.53,0.6,0.67,0.72,0.77,0.79,0.83
630,"vi","word","pronouns",0.01,0,0.01,0.03,0.03,0.04,0.1,0.13,0.15,0.28,0.37,0.42,0.51,0.56,0.65,0.71,0.76,0.79,0.83,0.87,0.89
631,"hva","word","question_words",0.06,0.09,0.1,0.12,0.15,0.17,0.22,0.26,0.35,0.44,0.55,0.6,0.67,0.72,0.78,0.79,0.85,0.89,0.9,0.91,0.93
632,"hvem","word","question_words",0,0.02,0.01,0.02,0.03,0.03,0.09,0.12,0.18,0.27,0.35,0.44,0.5,0.52,0.62,0.66,0.75,0.78,0.82,0.84,0.86
633,"hvilken","word","question_words",0,0.01,0,0,0,0,0.02,0.02,0.03,0.06,0.09,0.13,0.16,0.18,0.25,0.28,0.4,0.42,0.44,0.49,0.5
634,"hvor","word","question_words",0.03,0.03,0.05,0.09,0.12,0.13,0.26,0.27,0.34,0.43,0.56,0.58,0.67,0.7,0.75,0.78,0.85,0.89,0.88,0.92,0.92
635,"hvordan","word","question_words",0,0,0,0.01,0,0,0.01,0.01,0.02,0.04,0.1,0.11,0.15,0.17,0.22,0.29,0.36,0.4,0.44,0.55,0.62
636,"hvorfor","word","question_words",0.01,0,0.01,0.01,0.01,0.02,0.04,0.04,0.06,0.13,0.22,0.25,0.36,0.38,0.44,0.5,0.63,0.65,0.69,0.75,0.82
637,"når","word","question_words",0,0,0,0,0.01,0.01,0.03,0.03,0.06,0.09,0.14,0.21,0.26,0.28,0.4,0.4,0.51,0.53,0.6,0.68,0.68
638,"av","word","locations",0.02,0.03,0.05,0.06,0.11,0.13,0.19,0.22,0.3,0.36,0.45,0.45,0.56,0.54,0.62,0.61,0.71,0.75,0.75,0.82,0.82
639,"bak","word","locations",0.01,0.04,0.04,0.07,0.12,0.14,0.21,0.34,0.39,0.48,0.58,0.65,0.69,0.71,0.77,0.8,0.86,0.87,0.88,0.9,0.92
640,"bort","word","locations",0.02,0.06,0.06,0.07,0.16,0.19,0.23,0.25,0.34,0.39,0.48,0.52,0.54,0.57,0.62,0.64,0.7,0.75,0.74,0.76,0.8
641,"borte","word","locations",0.2,0.29,0.31,0.42,0.52,0.55,0.6,0.69,0.75,0.78,0.82,0.82,0.86,0.86,0.89,0.89,0.91,0.94,0.93,0.93,0.91
642,"der","word","locations",0.45,0.51,0.54,0.59,0.66,0.69,0.73,0.78,0.8,0.84,0.87,0.87,0.9,0.89,0.9,0.92,0.95,0.95,0.93,0.94,0.94
643,"for","word","locations",0,0,0.01,0.02,0.01,0.02,0.05,0.05,0.08,0.11,0.18,0.22,0.27,0.31,0.37,0.4,0.47,0.53,0.59,0.61,0.67
644,"foran","word","locations",0,0,0.01,0.02,0.02,0.03,0.09,0.12,0.15,0.25,0.33,0.4,0.46,0.5,0.58,0.58,0.67,0.74,0.72,0.78,0.8
645,"fra","word","locations",0,0,0.01,0.02,0.02,0.03,0.05,0.08,0.12,0.19,0.28,0.32,0.42,0.45,0.56,0.57,0.66,0.68,0.72,0.79,0.8
646,"frem","word","locations",0,0,0.01,0.01,0.01,0.02,0.05,0.07,0.09,0.13,0.2,0.22,0.28,0.31,0.35,0.38,0.49,0.55,0.53,0.62,0.64
647,"gjennom","word","locations",0,0.01,0.01,0.03,0.02,0.03,0.08,0.11,0.17,0.22,0.35,0.39,0.46,0.49,0.6,0.62,0.67,0.71,0.75,0.75,0.78
648,"her","word","locations",0.04,0.09,0.12,0.2,0.27,0.3,0.38,0.51,0.55,0.61,0.7,0.71,0.77,0.8,0.83,0.86,0.88,0.91,0.92,0.92,0.94
649,"hit","word","locations",0.01,0.02,0.03,0.07,0.12,0.12,0.18,0.23,0.31,0.39,0.48,0.53,0.56,0.61,0.68,0.67,0.74,0.76,0.77,0.79,0.79
650,"hjem","word","locations",0.05,0.1,0.1,0.16,0.29,0.33,0.41,0.54,0.6,0.66,0.75,0.79,0.83,0.85,0.88,0.89,0.93,0.93,0.93,0.94,0.94
651,"hjemme","word","locations",0.01,0.03,0.07,0.09,0.19,0.21,0.29,0.4,0.46,0.54,0.65,0.65,0.73,0.76,0.8,0.85,0.88,0.89,0.87,0.9,0.91
652,"hos","word","locations",0,0,0.01,0.02,0.03,0.03,0.06,0.1,0.14,0.23,0.32,0.35,0.46,0.48,0.57,0.59,0.68,0.7,0.72,0.8,0.81
653,"i","word","locations",0.03,0.04,0.04,0.07,0.12,0.17,0.23,0.31,0.4,0.48,0.59,0.61,0.69,0.72,0.77,0.79,0.85,0.88,0.88,0.89,0.92
654,"i stedet for","word","locations",0,0,0,0,0,0,0.01,0.01,0.02,0.04,0.05,0.1,0.1,0.12,0.16,0.2,0.21,0.24,0.31,0.33,0.34
655,"inn","word","locations",0.08,0.11,0.14,0.16,0.32,0.37,0.43,0.51,0.61,0.66,0.74,0.75,0.78,0.8,0.86,0.87,0.9,0.91,0.9,0.93,0.94
656,"inne","word","locations",0.03,0.07,0.07,0.12,0.2,0.22,0.33,0.43,0.48,0.59,0.63,0.69,0.72,0.77,0.79,0.84,0.89,0.87,0.88,0.9,0.92
657,"inni","word","locations",0.03,0.08,0.06,0.12,0.16,0.21,0.27,0.37,0.45,0.48,0.59,0.61,0.67,0.71,0.72,0.76,0.81,0.83,0.81,0.86,0.86
658,"med","word","locations",0.01,0.02,0.01,0.03,0.05,0.06,0.14,0.17,0.25,0.31,0.44,0.47,0.56,0.56,0.66,0.68,0.76,0.77,0.81,0.82,0.85
659,"mot","word","locations",0,0,0,0.01,0.01,0.01,0.02,0.04,0.05,0.07,0.14,0.18,0.2,0.26,0.33,0.35,0.41,0.45,0.5,0.57,0.58
660,"ned","word","locations",0.09,0.13,0.17,0.22,0.37,0.39,0.45,0.52,0.59,0.65,0.71,0.77,0.78,0.79,0.85,0.85,0.9,0.89,0.91,0.92,0.93
661,"nede","word","locations",0.02,0,0.01,0.05,0.09,0.14,0.19,0.28,0.34,0.41,0.48,0.53,0.56,0.62,0.63,0.71,0.79,0.76,0.78,0.8,0.82
662,"nedi","word","locations",0.01,0.02,0.02,0.03,0.04,0.06,0.1,0.14,0.2,0.24,0.34,0.39,0.42,0.48,0.49,0.52,0.62,0.66,0.67,0.7,0.74
663,"om","word","locations",0,0,0.01,0.01,0.01,0.01,0.02,0.03,0.07,0.09,0.16,0.19,0.26,0.26,0.33,0.39,0.46,0.51,0.56,0.6,0.67
664,"opp","word","locations",0.18,0.26,0.31,0.38,0.48,0.54,0.62,0.64,0.7,0.76,0.78,0.83,0.84,0.83,0.88,0.88,0.92,0.93,0.93,0.93,0.9
665,"oppå","word","locations",0.04,0.05,0.07,0.09,0.13,0.19,0.27,0.32,0.39,0.46,0.54,0.59,0.64,0.67,0.68,0.71,0.78,0.82,0.82,0.82,0.85
666,"oppe","word","locations",0.03,0.03,0.06,0.12,0.17,0.21,0.28,0.38,0.41,0.5,0.55,0.58,0.63,0.68,0.7,0.74,0.81,0.82,0.82,0.85,0.85
667,"oppi","word","locations",0.06,0.08,0.09,0.12,0.18,0.21,0.26,0.33,0.39,0.45,0.51,0.56,0.62,0.66,0.66,0.68,0.74,0.76,0.8,0.8,0.83
668,"over","word","locations",0,0,0.01,0.01,0.02,0.03,0.08,0.11,0.16,0.25,0.32,0.39,0.45,0.51,0.57,0.59,0.67,0.74,0.76,0.8,0.79
669,"på","word","locations",0.03,0.06,0.06,0.1,0.2,0.21,0.3,0.37,0.48,0.54,0.62,0.68,0.72,0.76,0.79,0.82,0.87,0.89,0.89,0.9,0.93
670,"til","word","locations",0,0.01,0.02,0.05,0.07,0.09,0.14,0.18,0.27,0.38,0.49,0.49,0.59,0.62,0.69,0.71,0.8,0.82,0.84,0.87,0.84
671,"tilbake","word","locations",0.01,0,0,0.01,0.02,0.03,0.07,0.1,0.12,0.19,0.26,0.34,0.41,0.42,0.52,0.54,0.61,0.66,0.69,0.76,0.75
672,"under","word","locations",0,0.01,0.03,0.04,0.08,0.11,0.18,0.26,0.34,0.4,0.52,0.61,0.64,0.67,0.72,0.73,0.81,0.84,0.86,0.89,0.89
673,"ut","word","locations",0.16,0.26,0.27,0.37,0.52,0.59,0.65,0.7,0.76,0.82,0.84,0.85,0.86,0.87,0.89,0.91,0.94,0.94,0.93,0.96,0.95
674,"ute (location)","word","locations",0.05,0.1,0.13,0.19,0.33,0.35,0.46,0.58,0.62,0.68,0.75,0.77,0.82,0.82,0.84,0.87,0.91,0.91,0.92,0.95,0.93
675,"utenfor","word","locations",0,0,0,0.01,0,0,0.02,0.03,0.05,0.09,0.14,0.16,0.19,0.22,0.27,0.3,0.39,0.39,0.47,0.54,0.57
676,"utenpå","word","locations",0,0,0,0,0.01,0,0.02,0.03,0.04,0.08,0.12,0.15,0.21,0.22,0.26,0.3,0.33,0.4,0.43,0.51,0.56
677,"ved siden av","word","locations",0,0,0,0.01,0.02,0.02,0.06,0.08,0.09,0.17,0.24,0.31,0.35,0.37,0.45,0.47,0.54,0.56,0.6,0.68,0.73
678,"vekk","word","locations",0.02,0.04,0.07,0.12,0.14,0.19,0.25,0.32,0.39,0.47,0.56,0.56,0.61,0.64,0.71,0.69,0.77,0.78,0.79,0.82,0.86
679,"alle","word","quantifiers",0,0.03,0.07,0.06,0.13,0.16,0.24,0.34,0.39,0.53,0.6,0.64,0.74,0.77,0.81,0.85,0.91,0.91,0.91,0.92,0.94
680,"alt","word","quantifiers",0.01,0.03,0.02,0.03,0.04,0.05,0.09,0.14,0.2,0.3,0.36,0.43,0.51,0.49,0.58,0.62,0.7,0.76,0.78,0.81,0.82
681,"andre","word","quantifiers",0,0,0.01,0.01,0.02,0.05,0.07,0.1,0.14,0.18,0.23,0.32,0.36,0.35,0.47,0.48,0.57,0.6,0.67,0.7,0.72
682,"den","word","quantifiers",0.24,0.34,0.32,0.42,0.53,0.55,0.63,0.65,0.72,0.78,0.78,0.82,0.83,0.82,0.86,0.87,0.9,0.91,0.89,0.94,0.93
683,"det","word","quantifiers",0.06,0.11,0.1,0.16,0.16,0.2,0.29,0.33,0.38,0.46,0.53,0.58,0.62,0.67,0.7,0.72,0.8,0.82,0.82,0.85,0.86
684,"ei","word","quantifiers",0,0.01,0.01,0.02,0.02,0.02,0.03,0.05,0.07,0.07,0.13,0.15,0.2,0.2,0.25,0.27,0.33,0.33,0.39,0.39,0.42
685,"en","word","quantifiers",0.04,0.03,0.04,0.06,0.11,0.12,0.19,0.26,0.34,0.4,0.47,0.54,0.62,0.62,0.67,0.72,0.79,0.8,0.83,0.86,0.86
686,"en annen","word","quantifiers",0,0,0.02,0.02,0.04,0.07,0.08,0.14,0.19,0.26,0.32,0.36,0.41,0.42,0.48,0.51,0.57,0.59,0.61,0.67,0.68
687,"et","word","quantifiers",0,0,0.01,0.02,0.03,0.04,0.05,0.1,0.15,0.19,0.27,0.32,0.39,0.43,0.47,0.55,0.64,0.63,0.68,0.72,0.75
688,"hver","word","quantifiers",0,0,0.01,0.01,0,0,0.02,0.03,0.05,0.09,0.12,0.17,0.23,0.23,0.31,0.36,0.41,0.44,0.52,0.59,0.61
689,"hvert","word","quantifiers",0,0,0,0,0,0,0.01,0.01,0.01,0.03,0.05,0.06,0.09,0.11,0.15,0.15,0.23,0.23,0.29,0.35,0.32
690,"ikke (amount)","word","quantifiers",0.06,0.17,0.17,0.3,0.41,0.46,0.53,0.62,0.7,0.75,0.82,0.83,0.87,0.86,0.9,0.93,0.94,0.94,0.95,0.95,0.97
691,"ingen","word","quantifiers",0.01,0.02,0.01,0.05,0.08,0.1,0.17,0.23,0.3,0.39,0.48,0.56,0.58,0.64,0.69,0.73,0.8,0.82,0.83,0.87,0.87
692,"ingenting","word","quantifiers",0.01,0.03,0.01,0.03,0.08,0.08,0.15,0.23,0.28,0.38,0.49,0.53,0.61,0.63,0.72,0.73,0.82,0.83,0.85,0.89,0.9
693,"litt","word","quantifiers",0.01,0.02,0.03,0.06,0.09,0.14,0.21,0.3,0.38,0.47,0.56,0.63,0.7,0.72,0.76,0.78,0.85,0.86,0.87,0.91,0.89
694,"mange","word","quantifiers",0.02,0.02,0.04,0.09,0.16,0.21,0.28,0.36,0.43,0.52,0.58,0.66,0.71,0.73,0.79,0.85,0.85,0.87,0.86,0.91,0.89
695,"mer","word","quantifiers",0.29,0.31,0.32,0.47,0.53,0.58,0.63,0.65,0.7,0.74,0.76,0.83,0.83,0.85,0.84,0.87,0.92,0.91,0.92,0.94,0.93
696,"mye","word","quantifiers",0.01,0.01,0.03,0.07,0.1,0.15,0.24,0.32,0.41,0.47,0.56,0.64,0.68,0.7,0.76,0.8,0.82,0.87,0.86,0.89,0.91
697,"noe","word","quantifiers",0,0,0,0.02,0.01,0.01,0.04,0.05,0.09,0.14,0.2,0.24,0.31,0.35,0.43,0.42,0.52,0.6,0.64,0.68,0.7
698,"noen","word","quantifiers",0,0,0,0.01,0.01,0.01,0.04,0.06,0.07,0.14,0.2,0.26,0.33,0.33,0.44,0.46,0.52,0.61,0.64,0.69,0.71
699,"også","word","quantifiers",0,0,0.01,0.03,0.05,0.09,0.11,0.16,0.21,0.32,0.38,0.43,0.52,0.51,0.59,0.66,0.7,0.72,0.72,0.75,0.79
700,"samme","word","quantifiers",0,0,0.01,0.02,0.05,0.06,0.11,0.14,0.2,0.25,0.33,0.36,0.46,0.48,0.55,0.55,0.65,0.67,0.71,0.74,0.77
701,"bli","word","helping_verbs",0.01,0.02,0.02,0.04,0.04,0.07,0.13,0.16,0.22,0.27,0.4,0.41,0.5,0.51,0.59,0.62,0.68,0.72,0.78,0.79,0.83
702,"bør","word","helping_verbs",0,0,0,0,0,0,0,0,0.01,0.01,0.02,0.03,0.06,0.04,0.08,0.07,0.12,0.12,0.16,0.23,0.23
703,"burde","word","helping_verbs",0,0,0,0,0.01,0,0,0.01,0.01,0.02,0.02,0.02,0.05,0.05,0.07,0.09,0.14,0.14,0.16,0.2,0.18
704,"er","word","helping_verbs",0,0.03,0.02,0.05,0.07,0.12,0.16,0.26,0.32,0.42,0.54,0.57,0.63,0.67,0.74,0.75,0.84,0.87,0.87,0.9,0.92
705,"få","word","helping_verbs",0.07,0.07,0.13,0.23,0.31,0.33,0.41,0.48,0.56,0.63,0.72,0.75,0.79,0.82,0.82,0.84,0.9,0.9,0.92,0.93,0.93
706,"gjør","word","helping_verbs",0,0,0,0.01,0.06,0.06,0.11,0.16,0.23,0.32,0.4,0.45,0.55,0.57,0.64,0.69,0.76,0.77,0.82,0.84,0.85
707,"gjorde","word","helping_verbs",0,0,0,0.01,0.01,0.01,0.05,0.06,0.09,0.16,0.22,0.3,0.33,0.34,0.44,0.48,0.58,0.64,0.65,0.73,0.75
708,"gjøre","word","helping_verbs",0,0,0.01,0.02,0.06,0.07,0.14,0.19,0.22,0.31,0.41,0.45,0.51,0.57,0.62,0.59,0.67,0.7,0.76,0.77,0.78
709,"ha","word","helping_verbs",0.08,0.1,0.09,0.18,0.27,0.32,0.4,0.5,0.58,0.67,0.7,0.72,0.78,0.79,0.82,0.84,0.88,0.88,0.91,0.91,0.88
710,"hadde","word","helping_verbs",0,0,0,0.01,0.02,0.03,0.06,0.11,0.12,0.21,0.3,0.33,0.41,0.47,0.52,0.56,0.63,0.7,0.72,0.78,0.8
711,"har","word","helping_verbs",0,0,0.01,0.03,0.06,0.08,0.13,0.2,0.26,0.37,0.48,0.52,0.57,0.64,0.7,0.73,0.81,0.82,0.86,0.89,0.88
712,"kan","word","helping_verbs",0,0,0.01,0.04,0.06,0.09,0.15,0.22,0.29,0.37,0.5,0.55,0.64,0.66,0.73,0.76,0.83,0.85,0.9,0.9,0.93
713,"kunne","word","helping_verbs",0,0,0,0,0.01,0,0.01,0.01,0.03,0.05,0.07,0.13,0.15,0.18,0.22,0.26,0.32,0.37,0.4,0.47,0.5
714,"la","word","helping_verbs",0.01,0.01,0.01,0.01,0.01,0.02,0.04,0.06,0.09,0.13,0.2,0.22,0.28,0.32,0.35,0.42,0.47,0.5,0.53,0.66,0.61
715,"må","word","helping_verbs",0,0,0.02,0.03,0.03,0.06,0.12,0.17,0.23,0.32,0.42,0.48,0.58,0.58,0.68,0.73,0.8,0.81,0.87,0.87,0.89
716,"måtte","word","helping_verbs",0,0,0,0,0.01,0.01,0.01,0.02,0.05,0.09,0.15,0.19,0.23,0.28,0.34,0.4,0.48,0.52,0.58,0.62,0.65
717,"skal","word","helping_verbs",0,0.01,0.02,0.05,0.05,0.07,0.14,0.18,0.25,0.36,0.47,0.51,0.63,0.64,0.7,0.77,0.84,0.86,0.88,0.92,0.94
718,"skulle","word","helping_verbs",0,0,0,0,0.01,0,0.01,0.01,0.03,0.05,0.11,0.13,0.18,0.21,0.26,0.33,0.41,0.44,0.51,0.58,0.57
719,"være","word","helping_verbs",0,0,0.01,0.02,0.02,0.05,0.09,0.16,0.19,0.26,0.37,0.42,0.45,0.49,0.56,0.58,0.68,0.7,0.72,0.77,0.77
720,"var","word","helping_verbs",0,0,0.01,0.01,0.01,0.01,0.03,0.05,0.07,0.12,0.18,0.25,0.28,0.33,0.42,0.45,0.54,0.61,0.63,0.71,0.73
721,"vil","word","helping_verbs",0.02,0.04,0.04,0.08,0.12,0.18,0.29,0.37,0.44,0.54,0.64,0.68,0.76,0.79,0.81,0.84,0.89,0.92,0.91,0.93,0.94
722,"ville","word","helping_verbs",0,0,0.01,0.01,0.01,0.02,0.03,0.05,0.07,0.13,0.18,0.24,0.27,0.34,0.4,0.44,0.53,0.56,0.61,0.69,0.7
723,"at","word","connecting_words",0,0,0.01,0.01,0.01,0.01,0.03,0.05,0.09,0.11,0.16,0.24,0.26,0.29,0.38,0.44,0.51,0.58,0.61,0.73,0.7
724,"eller","word","connecting_words",0,0,0,0.01,0.01,0.01,0.04,0.07,0.11,0.17,0.24,0.33,0.36,0.39,0.45,0.51,0.64,0.67,0.69,0.73,0.75
725,"for","word","connecting_words",0,0,0.01,0.01,0.01,0.01,0.03,0.03,0.07,0.09,0.16,0.2,0.25,0.27,0.36,0.4,0.47,0.5,0.59,0.62,0.69
726,"fordi","word","connecting_words",0,0,0,0.01,0.01,0,0.01,0.03,0.03,0.07,0.1,0.15,0.2,0.22,0.28,0.35,0.45,0.47,0.56,0.63,0.65
727,"hvis","word","connecting_words",0,0,0,0.01,0,0,0.01,0,0.02,0.04,0.06,0.08,0.11,0.14,0.19,0.25,0.31,0.36,0.43,0.51,0.53
728,"men","word","connecting_words",0.01,0,0.01,0.01,0.01,0.01,0.02,0.04,0.06,0.1,0.14,0.2,0.25,0.26,0.36,0.41,0.5,0.54,0.6,0.69,0.66
729,"og","word","connecting_words",0.01,0.02,0.03,0.04,0.1,0.14,0.22,0.3,0.38,0.51,0.56,0.61,0.67,0.67,0.72,0.77,0.84,0.83,0.88,0.9,0.91
730,"så","word","connecting_words",0,0.01,0.01,0.02,0.03,0.03,0.08,0.08,0.13,0.18,0.22,0.29,0.32,0.37,0.45,0.5,0.57,0.63,0.68,0.74,0.75
731,"som","word","connecting_words",0,0,0.01,0.01,0.01,0.01,0.03,0.04,0.08,0.11,0.16,0.21,0.27,0.28,0.34,0.4,0.49,0.55,0.59,0.66,0.68
